year,animal_type,outcome,region,region_total
2006,Livestock,Rehomed,Australian Capital Territory,51
2006,Livestock,Rehomed,New South Wales,288
2006,Livestock,Rehomed,Northern Territory,8
2006,Livestock,Rehomed,Queensland,466
2006,Livestock,Rehomed,South Australia,37
2006,Livestock,Rehomed,Tasmania,111
2006,Livestock,Rehomed,Victoria,189
2006,Livestock,Rehomed,Western Australia,19
2006,Livestock,Currently In Care,Australian Capital Territory,3
2006,Livestock,Currently In Care,New South Wales,81
2006,Livestock,Currently In Care,Northern Territory,2
2006,Livestock,Currently In Care,Queensland,22
2006,Livestock,Currently In Care,South Australia,1
2006,Livestock,Currently In Care,Tasmania,7
2006,Livestock,Currently In Care,Victoria,7
2006,Livestock,Currently In Care,Western Australia,0
2006,Livestock,Transferred,Australian Capital Territory,0
2006,Livestock,Transferred,New South Wales,34
2006,Livestock,Transferred,Northern Territory,0
2006,Livestock,Transferred,Queensland,13
2006,Livestock,Transferred,South Australia,0
2006,Livestock,Transferred,Tasmania,1
2006,Livestock,Transferred,Victoria,0
2006,Livestock,Transferred,Western Australia,0
2006,Livestock,Euthanized,Australian Capital Territory,29
2006,Livestock,Euthanized,New South Wales,350
2006,Livestock,Euthanized,Northern Territory,1
2006,Livestock,Euthanized,Queensland,317
2006,Livestock,Euthanized,South Australia,32
2006,Livestock,Euthanized,Tasmania,13
2006,Livestock,Euthanized,Victoria,207
2006,Livestock,Euthanized,Western Australia,3
2006,Livestock,Other,Australian Capital Territory,1
2006,Livestock,Other,New South Wales,18
2006,Livestock,Other,Northern Territory,3
2006,Livestock,Other,Queensland,94
2006,Livestock,Other,South Australia,0
2006,Livestock,Other,Tasmania,0
2006,Livestock,Other,Victoria,1
2006,Livestock,Other,Western Australia,0
2006,Wildlife,Released,Australian Capital Territory,18
2006,Wildlife,Released,New South Wales,0
2006,Wildlife,Released,Northern Territory,917
2006,Wildlife,Released,Queensland,26
2006,Wildlife,Released,South Australia,127
2006,Wildlife,Released,Tasmania,19
2006,Wildlife,Released,Victoria,0
2006,Wildlife,Released,Western Australia,1893
2006,Wildlife,Currently In Care,Australian Capital Territory,57
2006,Wildlife,Currently In Care,New South Wales,0
2006,Wildlife,Currently In Care,Northern Territory,51
2006,Wildlife,Currently In Care,Queensland,0
2006,Wildlife,Currently In Care,South Australia,0
2006,Wildlife,Currently In Care,Tasmania,6
2006,Wildlife,Currently In Care,Victoria,0
2006,Wildlife,Currently In Care,Western Australia,142
2006,Wildlife,Transferred,Australian Capital Territory,290
2006,Wildlife,Transferred,New South Wales,0
2006,Wildlife,Transferred,Northern Territory,0
2006,Wildlife,Transferred,Queensland,106
2006,Wildlife,Transferred,South Australia,120
2006,Wildlife,Transferred,Tasmania,979
2006,Wildlife,Transferred,Victoria,0
2006,Wildlife,Transferred,Western Australia,1502
2006,Wildlife,Euthanized,Australian Capital Territory,324
2006,Wildlife,Euthanized,New South Wales,0
2006,Wildlife,Euthanized,Northern Territory,2707
2006,Wildlife,Euthanized,Queensland,187
2006,Wildlife,Euthanized,South Australia,37
2006,Wildlife,Euthanized,Tasmania,1578
2006,Wildlife,Euthanized,Victoria,0
2006,Wildlife,Euthanized,Western Australia,6035
2006,Wildlife,Other,Australian Capital Territory,116
2006,Wildlife,Other,New South Wales,0
2006,Wildlife,Other,Northern Territory,538
2006,Wildlife,Other,Queensland,17
2006,Wildlife,Other,South Australia,14
2006,Wildlife,Other,Tasmania,8
2006,Wildlife,Other,Victoria,0
2006,Wildlife,Other,Western Australia,1318
2006,Other Animals,Reclaimed,Australian Capital Territory,30
2006,Other Animals,Reclaimed,New South Wales,0
2006,Other Animals,Reclaimed,Northern Territory,73
2006,Other Animals,Reclaimed,Queensland,11
2006,Other Animals,Reclaimed,South Australia,4
2006,Other Animals,Reclaimed,Tasmania,38
2006,Other Animals,Reclaimed,Victoria,0
2006,Other Animals,Reclaimed,Western Australia,167
2006,Other Animals,Rehomed,Australian Capital Territory,249
2006,Other Animals,Rehomed,New South Wales,9
2006,Other Animals,Rehomed,Northern Territory,665
2006,Other Animals,Rehomed,Queensland,121
2006,Other Animals,Rehomed,South Australia,72
2006,Other Animals,Rehomed,Tasmania,229
2006,Other Animals,Rehomed,Victoria,21
2006,Other Animals,Rehomed,Western Australia,1631
2006,Other Animals,Currently In Care,Australian Capital Territory,67
2006,Other Animals,Currently In Care,New South Wales,0
2006,Other Animals,Currently In Care,Northern Territory,52
2006,Other Animals,Currently In Care,Queensland,20
2006,Other Animals,Currently In Care,South Australia,0
2006,Other Animals,Currently In Care,Tasmania,12
2006,Other Animals,Currently In Care,Victoria,0
2006,Other Animals,Currently In Care,Western Australia,169
2006,Other Animals,Transferred,Australian Capital Territory,169
2006,Other Animals,Transferred,New South Wales,0
2006,Other Animals,Transferred,Northern Territory,2
2006,Other Animals,Transferred,Queensland,15
2006,Other Animals,Transferred,South Australia,0
2006,Other Animals,Transferred,Tasmania,0
2006,Other Animals,Transferred,Victoria,0
2006,Other Animals,Transferred,Western Australia,186
2006,Other Animals,Euthanized,Australian Capital Territory,970
2006,Other Animals,Euthanized,New South Wales,1
2006,Other Animals,Euthanized,Northern Territory,273
2006,Other Animals,Euthanized,Queensland,195
2006,Other Animals,Euthanized,South Australia,9
2006,Other Animals,Euthanized,Tasmania,633
2006,Other Animals,Euthanized,Victoria,5
2006,Other Animals,Euthanized,Western Australia,2291
2006,Other Animals,Other,Australian Capital Territory,43
2006,Other Animals,Other,New South Wales,2
2006,Other Animals,Other,Northern Territory,128
2006,Other Animals,Other,Queensland,0
2006,Other Animals,Other,South Australia,0
2006,Other Animals,Other,Tasmania,44
2006,Other Animals,Other,Victoria,0
2006,Other Animals,Other,Western Australia,227
2007,Dogs,Reclaimed,Australian Capital Territory,661
2007,Dogs,Reclaimed,New South Wales,4825
2007,Dogs,Reclaimed,Northern Territory,147
2007,Dogs,Reclaimed,Queensland,4150
2007,Dogs,Reclaimed,South Australia,2187
2007,Dogs,Reclaimed,Tasmania,582
2007,Dogs,Reclaimed,Victoria,9018
2007,Dogs,Reclaimed,Western Australia,591
2007,Dogs,Rehomed,Australian Capital Territory,597
2007,Dogs,Rehomed,New South Wales,5619
2007,Dogs,Rehomed,Northern Territory,593
2007,Dogs,Rehomed,Queensland,5152
2007,Dogs,Rehomed,South Australia,1066
2007,Dogs,Rehomed,Tasmania,329
2007,Dogs,Rehomed,Victoria,4893
2007,Dogs,Rehomed,Western Australia,1027
2007,Dogs,Currently In Care,Australian Capital Territory,55
2007,Dogs,Currently In Care,New South Wales,1059
2007,Dogs,Currently In Care,Northern Territory,39
2007,Dogs,Currently In Care,Queensland,688
2007,Dogs,Currently In Care,South Australia,106
2007,Dogs,Currently In Care,Tasmania,35
2007,Dogs,Currently In Care,Victoria,458
2007,Dogs,Currently In Care,Western Australia,71
2007,Dogs,Transferred,Australian Capital Territory,123
2007,Dogs,Transferred,New South Wales,718
2007,Dogs,Transferred,Northern Territory,0
2007,Dogs,Transferred,Queensland,2
2007,Dogs,Transferred,South Australia,561
2007,Dogs,Transferred,Tasmania,66
2007,Dogs,Transferred,Victoria,0
2007,Dogs,Transferred,Western Australia,0
2007,Dogs,Euthanized,Australian Capital Territory,107
2007,Dogs,Euthanized,New South Wales,9738
2007,Dogs,Euthanized,Northern Territory,506
2007,Dogs,Euthanized,Queensland,6962
2007,Dogs,Euthanized,South Australia,1350
2007,Dogs,Euthanized,Tasmania,533
2007,Dogs,Euthanized,Victoria,4419
2007,Dogs,Euthanized,Western Australia,157
2007,Dogs,Other,Australian Capital Territory,3
2007,Dogs,Other,New South Wales,717
2007,Dogs,Other,Northern Territory,2
2007,Dogs,Other,Queensland,303
2007,Dogs,Other,South Australia,0
2007,Dogs,Other,Tasmania,0
2007,Dogs,Other,Victoria,299
2007,Dogs,Other,Western Australia,0
2007,Cats,Reclaimed,Australian Capital Territory,154
2007,Cats,Reclaimed,New South Wales,478
2007,Cats,Reclaimed,Northern Territory,11
2007,Cats,Reclaimed,Queensland,654
2007,Cats,Reclaimed,South Australia,231
2007,Cats,Reclaimed,Tasmania,54
2007,Cats,Reclaimed,Victoria,873
2007,Cats,Reclaimed,Western Australia,0
2007,Cats,Rehomed,Australian Capital Territory,1292
2007,Cats,Rehomed,New South Wales,4874
2007,Cats,Rehomed,Northern Territory,344
2007,Cats,Rehomed,Queensland,5051
2007,Cats,Rehomed,South Australia,1486
2007,Cats,Rehomed,Tasmania,717
2007,Cats,Rehomed,Victoria,5268
2007,Cats,Rehomed,Western Australia,621
2007,Cats,Currently In Care,Australian Capital Territory,75
2007,Cats,Currently In Care,New South Wales,808
2007,Cats,Currently In Care,Northern Territory,49
2007,Cats,Currently In Care,Queensland,747
2007,Cats,Currently In Care,South Australia,107
2007,Cats,Currently In Care,Tasmania,48
2007,Cats,Currently In Care,Victoria,303
2007,Cats,Currently In Care,Western Australia,42
2007,Cats,Transferred,Australian Capital Territory,0
2007,Cats,Transferred,New South Wales,373
2007,Cats,Transferred,Northern Territory,0
2007,Cats,Transferred,Queensland,1
2007,Cats,Transferred,South Australia,155
2007,Cats,Transferred,Tasmania,112
2007,Cats,Transferred,Victoria,606
2007,Cats,Transferred,Western Australia,0
2007,Cats,Euthanized,Australian Capital Territory,1355
2007,Cats,Euthanized,New South Wales,13267
2007,Cats,Euthanized,Northern Territory,795
2007,Cats,Euthanized,Queensland,11243
2007,Cats,Euthanized,South Australia,4252
2007,Cats,Euthanized,Tasmania,1181
2007,Cats,Euthanized,Victoria,10567
2007,Cats,Euthanized,Western Australia,71
2007,Cats,Other,Australian Capital Territory,33
2007,Cats,Other,New South Wales,71
2007,Cats,Other,Northern Territory,18
2007,Cats,Other,Queensland,394
2007,Cats,Other,South Australia,0
2007,Cats,Other,Tasmania,0
2007,Cats,Other,Victoria,253
2007,Cats,Other,Western Australia,0
2007,Horses,Reclaimed,Australian Capital Territory,0
2007,Horses,Reclaimed,New South Wales,12
2007,Horses,Reclaimed,Northern Territory,0
2007,Horses,Reclaimed,Queensland,13
2007,Horses,Reclaimed,South Australia,0
2007,Horses,Reclaimed,Tasmania,2
2007,Horses,Reclaimed,Victoria,19
2007,Horses,Reclaimed,Western Australia,0
2007,Horses,Rehomed,Australian Capital Territory,0
2007,Horses,Rehomed,New South Wales,38
2007,Horses,Rehomed,Northern Territory,0
2007,Horses,Rehomed,Queensland,16
2007,Horses,Rehomed,South Australia,1
2007,Horses,Rehomed,Tasmania,7
2007,Horses,Rehomed,Victoria,8
2007,Horses,Rehomed,Western Australia,8
2007,Horses,Currently In Care,Australian Capital Territory,0
2007,Horses,Currently In Care,New South Wales,6
2007,Horses,Currently In Care,Northern Territory,0
2007,Horses,Currently In Care,Queensland,15
2007,Horses,Currently In Care,South Australia,0
2007,Horses,Currently In Care,Tasmania,7
2007,Horses,Currently In Care,Victoria,18
2007,Horses,Currently In Care,Western Australia,1
2007,Horses,Transferred,Australian Capital Territory,0
2007,Horses,Transferred,New South Wales,0
2007,Horses,Transferred,Northern Territory,0
2007,Horses,Transferred,Queensland,0
2007,Horses,Transferred,South Australia,0
2007,Horses,Transferred,Tasmania,0
2007,Horses,Transferred,Victoria,0
2007,Horses,Transferred,Western Australia,0
2007,Horses,Euthanized,Australian Capital Territory,0
2007,Horses,Euthanized,New South Wales,2
2007,Horses,Euthanized,Northern Territory,0
2007,Horses,Euthanized,Queensland,8
2007,Horses,Euthanized,South Australia,5
2007,Horses,Euthanized,Tasmania,3
2007,Horses,Euthanized,Victoria,7
2007,Horses,Euthanized,Western Australia,0
2007,Horses,Other,Australian Capital Territory,0
2007,Horses,Other,New South Wales,0
2007,Horses,Other,Northern Territory,0
2007,Horses,Other,Queensland,0
2007,Horses,Other,South Australia,0
2007,Horses,Other,Tasmania,0
2007,Horses,Other,Victoria,0
2007,Horses,Other,Western Australia,0
2007,Livestock,Reclaimed,Australian Capital Territory,4
2007,Livestock,Reclaimed,New South Wales,33
2007,Livestock,Reclaimed,Northern Territory,0
2007,Livestock,Reclaimed,Queensland,35
2007,Livestock,Reclaimed,South Australia,4
2007,Livestock,Reclaimed,Tasmania,9
2007,Livestock,Reclaimed,Victoria,25
2007,Livestock,Reclaimed,Western Australia,0
2007,Livestock,Rehomed,Australian Capital Territory,56
2007,Livestock,Rehomed,New South Wales,240
2007,Livestock,Rehomed,Northern Territory,8
2007,Livestock,Rehomed,Queensland,654
2007,Livestock,Rehomed,South Australia,64
2007,Livestock,Rehomed,Tasmania,72
2007,Livestock,Rehomed,Victoria,232
2007,Livestock,Rehomed,Western Australia,44
2007,Livestock,Currently In Care,Australian Capital Territory,2
2007,Livestock,Currently In Care,New South Wales,72
2007,Livestock,Currently In Care,Northern Territory,2
2007,Livestock,Currently In Care,Queensland,15
2007,Livestock,Currently In Care,South Australia,1
2007,Livestock,Currently In Care,Tasmania,6
2007,Livestock,Currently In Care,Victoria,38
2007,Livestock,Currently In Care,Western Australia,2
2007,Livestock,Transferred,Australian Capital Territory,0
2007,Livestock,Transferred,New South Wales,0
2007,Livestock,Transferred,Northern Territory,0
2007,Livestock,Transferred,Queensland,0
2007,Livestock,Transferred,South Australia,0
2007,Livestock,Transferred,Tasmania,2
2007,Livestock,Transferred,Victoria,0
2007,Livestock,Transferred,Western Australia,0
2007,Livestock,Euthanized,Australian Capital Territory,6
2007,Livestock,Euthanized,New South Wales,306
2007,Livestock,Euthanized,Northern Territory,1
2007,Livestock,Euthanized,Queensland,375
2007,Livestock,Euthanized,South Australia,28
2007,Livestock,Euthanized,Tasmania,20
2007,Livestock,Euthanized,Victoria,130
2007,Livestock,Euthanized,Western Australia,2
2007,Livestock,Other,Australian Capital Territory,2
2007,Livestock,Other,New South Wales,44
2007,Livestock,Other,Northern Territory,3
2007,Livestock,Other,Queensland,74
2007,Livestock,Other,South Australia,0
2007,Livestock,Other,Tasmania,0
2007,Livestock,Other,Victoria,11
2007,Livestock,Other,Western Australia,0
2007,Wildlife,Released,Australian Capital Territory,824
2007,Wildlife,Released,New South Wales,46
2007,Wildlife,Released,Northern Territory,0
2007,Wildlife,Released,Queensland,1014
2007,Wildlife,Released,South Australia,253
2007,Wildlife,Released,Tasmania,16
2007,Wildlife,Released,Victoria,41
2007,Wildlife,Released,Western Australia,0
2007,Wildlife,Currently In Care,Australian Capital Territory,58
2007,Wildlife,Currently In Care,New South Wales,16
2007,Wildlife,Currently In Care,Northern Territory,0
2007,Wildlife,Currently In Care,Queensland,80
2007,Wildlife,Currently In Care,South Australia,0
2007,Wildlife,Currently In Care,Tasmania,0
2007,Wildlife,Currently In Care,Victoria,31
2007,Wildlife,Currently In Care,Western Australia,0
2007,Wildlife,Transferred,Australian Capital Territory,22
2007,Wildlife,Transferred,New South Wales,435
2007,Wildlife,Transferred,Northern Territory,0
2007,Wildlife,Transferred,Queensland,0
2007,Wildlife,Transferred,South Australia,257
2007,Wildlife,Transferred,Tasmania,135
2007,Wildlife,Transferred,Victoria,714
2007,Wildlife,Transferred,Western Australia,0
2007,Wildlife,Euthanized,Australian Capital Territory,1366
2007,Wildlife,Euthanized,New South Wales,496
2007,Wildlife,Euthanized,Northern Territory,0
2007,Wildlife,Euthanized,Queensland,2860
2007,Wildlife,Euthanized,South Australia,731
2007,Wildlife,Euthanized,Tasmania,83
2007,Wildlife,Euthanized,Victoria,1214
2007,Wildlife,Euthanized,Western Australia,0
2007,Wildlife,Other,Australian Capital Territory,1515
2007,Wildlife,Other,New South Wales,358
2007,Wildlife,Other,Northern Territory,0
2007,Wildlife,Other,Queensland,573
2007,Wildlife,Other,South Australia,2
2007,Wildlife,Other,Tasmania,0
2007,Wildlife,Other,Victoria,279
2007,Wildlife,Other,Western Australia,0
2007,Other Animals,Reclaimed,Australian Capital Territory,19
2007,Other Animals,Reclaimed,New South Wales,59
2007,Other Animals,Reclaimed,Northern Territory,0
2007,Other Animals,Reclaimed,Queensland,75
2007,Other Animals,Reclaimed,South Australia,19
2007,Other Animals,Reclaimed,Tasmania,5
2007,Other Animals,Reclaimed,Victoria,45
2007,Other Animals,Reclaimed,Western Australia,0
2007,Other Animals,Rehomed,Australian Capital Territory,319
2007,Other Animals,Rehomed,New South Wales,320
2007,Other Animals,Rehomed,Northern Territory,9
2007,Other Animals,Rehomed,Queensland,1025
2007,Other Animals,Rehomed,South Australia,179
2007,Other Animals,Rehomed,Tasmania,56
2007,Other Animals,Rehomed,Victoria,243
2007,Other Animals,Rehomed,Western Australia,21
2007,Other Animals,Currently In Care,Australian Capital Territory,24
2007,Other Animals,Currently In Care,New South Wales,65
2007,Other Animals,Currently In Care,Northern Territory,0
2007,Other Animals,Currently In Care,Queensland,40
2007,Other Animals,Currently In Care,South Australia,6
2007,Other Animals,Currently In Care,Tasmania,6
2007,Other Animals,Currently In Care,Victoria,59
2007,Other Animals,Currently In Care,Western Australia,0
2007,Other Animals,Transferred,Australian Capital Territory,0
2007,Other Animals,Transferred,New South Wales,1
2007,Other Animals,Transferred,Northern Territory,0
2007,Other Animals,Transferred,Queensland,1
2007,Other Animals,Transferred,South Australia,8
2007,Other Animals,Transferred,Tasmania,0
2007,Other Animals,Transferred,Victoria,42
2007,Other Animals,Transferred,Western Australia,0
2007,Other Animals,Euthanized,Australian Capital Territory,222
2007,Other Animals,Euthanized,New South Wales,1411
2007,Other Animals,Euthanized,Northern Territory,1
2007,Other Animals,Euthanized,Queensland,367
2007,Other Animals,Euthanized,South Australia,151
2007,Other Animals,Euthanized,Tasmania,33
2007,Other Animals,Euthanized,Victoria,1181
